experience,test_score,interview_score,salary
10,10,7,189000
10,6,8,189000
10,8,8,190000
10,6,7,190000
10,9,8,190000
10,4,10,190000
10,4,8,190000
10,5,6,190000
10,8,6,191000
10,9,4,191000
10,10,9,191000
10,8,4,191000
10,6,9,191000
10,9,8,192000
10,6,9,192000
10,10,8,192000
10,7,8,192000
10,8,8,192000
10,10,5,193000
10,8,10,193000
10,8,4,193000
10,9,9,193000
10,10,10,193000
10,5,8,194000
10,6,9,194000
10,8,8,194000
10,5,6,195000
10,10,7,195000
10,7,10,195000
10,8,9,195000
10,9,7,196000
10,9,10,196000
10,8,9,196000
10,6,9,196000
10,9,8,198000
10,7,10,198000
10,4,10,198000
10,8,9,198000
10,9,6,198000
10,10,10,199000
10,9,7,200000
10,8,6,200000
10,6,8,200000
10,9,8,200000
10,6,9,200000
10,8,10,201000
10,10,8,201000
10,8,8,202000
10,9,9,202000
10,7,8,203000
10,5,8,204000
10,8,10,204000
10,7,10,204000
10,5,9,204000
10,8,8,205000
10,6,9,205000
10,10,9,206000
10,10,8,206000
10,8,10,206000
10,8,9,208000
10,9,7,209000
10,9,9,210000
10,10,7,210000
10,8,9,211000
10,9,9,211000
10,6,10,211000
10,10,8,212000
10,8,10,213000
10,8,9,213000
10,10,10,215000
10,9,10,216000
10,7,7,217000
10,10,8,217000
10,9,9,218000
10,10,9,219000
10,9,10,219000
10,9,10,220000
10,8,8,222000
10,9,10,226000
10,9,8,227000
10,9,9,232000
11,3,5,105000
11,2,7,107000
11,2,3,109000
11,3,4,119000
11,4,5,122000
11,2,6,127000
11,1,5,127000
11,4,4,127000
11,7,1,127000
11,6,1,128000
11,3,4,128000
11,5,5,128000
11,3,3,132000
11,7,4,133000
11,4,1,134000
11,3,3,134000
11,3,5,136000
11,2,6,136000
11,4,4,137000
11,10,3,138000
11,1,6,138000
11,4,3,138000
11,6,4,139000
11,8,2,140000
11,4,3,140000
11,6,2,140000
11,8,2,141000
11,4,3,141000
11,5,4,141000
11,8,6,142000
11,1,8,143000
11,10,5,143000
11,6,4,144000
11,7,2,145000
11,4,3,145000
11,4,3,145000
11,6,5,146000
11,4,4,146000
11,3,5,147000
11,3,6,147000
11,5,3,147000
11,7,2,149000
11,5,5,149000
11,4,4,149000
11,10,2,150000
11,7,3,150000
11,6,7,150000
11,9,2,150000
11,4,9,151000
11,7,3,151000
11,3,3,151000
11,2,6,152000
11,8,4,152000
11,6,4,152000
11,8,2,153000
11,7,4,153000
11,4,8,153000
11,1,9,154000
11,5,7,154000
11,7,2,154000
11,3,4,154000
11,7,1,154000
11,7,6,155000
11,8,1,155000
11,7,1,156000
11,1,7,156000
11,5,5,156000
11,9,6,156000
11,4,8,157000
11,10,8,157000
11,9,6,157000
11,4,6,158000
11,2,6,158000
11,10,1,158000
11,4,3,158000
11,5,6,158000
11,4,9,158000
11,3,9,159000
11,3,7,159000
11,8,5,159000
11,8,3,159000
11,9,4,159000
11,5,7,159000
11,7,2,160000
11,5,7,160000
11,9,9,160000
11,9,7,161000
11,7,5,161000
11,7,3,161000
11,5,7,161000
11,8,5,161000
11,8,1,161000
11,7,8,162000
11,10,1,163000
11,6,7,163000
11,5,6,163000
11,5,4,163000
11,2,9,164000
11,2,9,164000
11,1,7,164000
11,7,4,164000
11,7,4,164000
11,4,6,165000
11,1,10,165000
11,6,3,165000
11,3,7,165000
11,6,8,166000
11,5,7,166000
11,3,5,166000
11,10,5,166000
11,3,10,166000
11,10,4,166000
11,8,3,166000
11,10,6,166000
11,8,8,167000
11,6,2,167000
11,6,3,167000
11,5,4,167000
11,5,5,167000
11,9,4,168000
11,7,3,168000
11,9,5,168000
11,1,10,168000
11,8,4,169000
11,5,8,169000
11,9,5,169000
11,8,7,169000
11,6,5,169000
11,7,8,169000
11,6,4,169000
11,10,2,169000
11,3,9,169000
11,8,5,170000
11,3,8,170000
11,7,8,170000
11,7,6,170000
11,8,8,170000
11,2,8,171000
11,10,4,171000
11,7,8,171000
11,7,6,171000
11,5,4,171000
11,3,9,171000
11,1,9,171000
11,10,2,172000
11,8,5,172000
11,4,6,172000
11,7,4,172000
11,8,8,172000
11,3,5,172000
11,9,6,172000
11,9,5,172000
11,10,10,172000
11,4,9,172000
11,3,7,172000
11,7,10,173000
11,4,6,173000
11,10,4,173000
11,9,3,173000
11,4,9,174000
11,6,9,174000
11,7,8,174000
11,6,9,174000
11,6,4,174000
11,7,4,174000
11,5,10,175000
11,5,7,175000
11,4,7,175000
11,6,6,175000
11,5,8,175000
11,10,3,175000
11,3,8,175000
11,8,8,175000
11,7,6,176000
11,9,6,176000
11,3,8,176000
11,8,9,176000
11,7,5,176000
11,5,9,177000
11,8,4,177000
11,7,8,177000
11,10,7,177000
11,8,7,177000
11,5,5,178000
11,9,7,178000
11,4,10,178000
11,10,4,178000
11,9,8,178000
11,7,8,178000
11,8,6,178000
11,7,7,178000
11,8,5,179000
11,6,7,179000
11,9,5,179000
11,8,7,179000
11,8,5,179000
11,6,8,179000
11,2,10,179000
11,7,6,179000
11,6,7,179000
11,6,9,180000
11,9,8,180000
11,7,5,180000
11,9,8,180000
11,6,9,180000
11,7,6,180000
11,7,6,180000
11,9,9,180000
11,9,6,180000
11,7,6,180000
11,9,5,180000
11,2,10,180000
11,8,8,181000
11,4,4,181000
11,7,9,181000
11,8,4,181000
11,9,8,181000
11,7,9,181000
11,8,4,181000
11,7,7,181000
11,8,7,181000
11,4,10,182000
11,8,4,182000
11,7,4,182000
11,8,7,182000
11,8,7,182000
11,6,7,182000
11,5,5,183000
11,7,7,183000
11,2,9,183000
11,8,10,183000
11,7,9,183000
11,9,8,183000
11,8,7,183000
11,5,6,183000
11,2,7,183000
11,7,9,184000
11,9,3,184000
11,6,4,184000
11,7,8,184000
11,10,7,185000
11,6,4,185000
11,8,6,185000
11,8,3,186000
11,9,6,186000
11,8,4,186000
11,8,8,186000
11,7,7,186000
11,3,9,186000
11,8,7,186000
11,8,6,186000
11,10,5,186000
11,7,5,187000
11,8,8,187000
11,4,9,187000
11,10,3,187000
11,9,3,187000
11,5,9,187000
11,9,7,188000
11,8,6,188000
11,9,8,188000
11,9,9,188000
11,10,7,188000
11,4,10,189000
11,4,9,189000
11,10,10,189000
11,7,7,189000
11,6,8,189000
11,6,7,189000
11,7,10,189000
11,8,4,189000
11,9,5,190000
11,7,10,190000
11,9,7,190000
11,7,9,190000
11,6,7,190000
11,7,9,190000
11,8,8,191000
11,10,9,191000
11,8,9,191000
11,6,9,191000
11,9,8,191000
11,9,7,191000
11,7,8,191000
11,7,9,192000
11,9,7,192000
11,7,9,192000
11,5,9,192000
11,7,5,192000
11,8,8,192000
11,9,8,192000
11,10,7,193000
11,10,10,193000
11,10,9,193000
11,8,6,193000
11,9,7,194000
11,10,8,194000
11,7,10,194000
11,5,10,194000
11,6,8,195000
11,4,10,195000
11,8,8,195000
11,9,5,196000
11,8,8,196000
11,7,8,197000
11,6,9,197000
11,10,6,197000
11,2,9,197000
11,9,7,197000
11,6,9,198000
11,8,10,198000
11,10,6,198000
11,10,6,198000
11,7,8,198000
11,7,9,199000
11,8,9,199000
11,10,9,199000
11,10,8,199000
11,8,10,200000
11,9,8,200000
11,8,9,200000
11,8,9,200000
11,9,6,201000
11,9,7,201000
11,10,8,201000
11,8,10,201000
11,7,10,201000
11,9,9,201000
11,6,9,201000
11,8,9,202000
11,7,10,202000
11,9,8,202000
11,8,9,202000
11,8,8,202000
11,9,8,202000
11,7,9,203000
11,4,10,204000
11,7,10,204000
11,10,10,204000
11,7,8,204000
11,7,8,204000
11,8,10,204000
11,7,8,205000
11,7,9,205000
11,9,8,205000
11,6,7,205000
11,6,7,206000
11,10,7,206000
11,10,10,206000
11,8,9,207000
11,10,6,207000
11,7,9,207000
11,4,10,207000
11,8,9,207000
11,9,9,208000
11,10,6,208000
11,8,5,208000
11,10,8,208000
11,7,9,208000
11,10,7,209000
11,9,6,209000
11,10,7,209000
11,4,8,209000
11,8,9,211000
11,8,10,211000
11,9,8,211000
11,9,6,211000
11,10,8,212000
11,7,9,212000
11,9,9,212000
11,8,9,212000
11,10,9,212000
11,8,9,213000
11,8,8,213000
11,10,8,213000
11,10,7,214000
11,7,10,214000
11,9,7,214000
11,10,8,215000
11,10,8,215000
11,10,8,216000
11,7,10,216000
11,9,10,216000
11,10,8,217000
11,10,8,218000
11,10,8,218000
11,9,6,218000
11,8,10,219000
11,9,9,221000
11,10,8,221000
11,10,8,222000
11,10,9,222000
11,6,9,224000
11,9,7,224000
11,9,10,224000
11,10,10,225000
11,10,10,226000
11,10,9,228000
11,10,10,230000
11,10,10,235000
11,7,10,239000
11,9,9,241000
12,2,4,120000
12,5,3,128000
12,2,1,129000
12,6,2,131000
12,3,1,133000
12,5,1,135000
12,4,3,141000
12,4,2,141000
12,2,8,143000
12,2,8,145000
12,4,4,150000
12,6,4,151000
12,3,9,152000
12,7,5,153000
12,7,2,153000
12,6,4,153000
12,5,5,154000
12,4,7,154000
12,9,5,154000
12,7,5,154000
12,8,4,155000
12,6,4,156000
12,1,7,156000
12,1,7,157000
12,6,7,158000
12,5,7,158000
12,7,5,158000
12,7,8,158000
12,7,3,158000
12,5,2,158000
12,7,3,160000
12,5,4,160000
12,7,3,160000
12,7,5,160000
12,3,8,160000
12,2,7,161000
12,8,3,161000
12,8,4,161000
12,2,7,162000
12,2,6,162000
12,8,4,163000
12,7,1,163000
12,2,5,163000
12,3,7,164000
12,4,6,165000
12,2,9,165000
12,5,5,166000
12,7,7,166000
12,7,4,166000
12,10,3,167000
12,7,3,168000
12,9,2,168000
12,8,5,168000
12,10,4,170000
12,9,4,170000
12,7,6,170000
12,6,4,170000
12,7,3,171000
12,10,4,171000
12,7,4,171000
12,6,5,171000
12,4,6,171000
12,10,2,171000
12,8,4,171000
12,7,2,172000
12,5,7,172000
12,4,9,172000
12,7,7,172000
12,5,8,172000
12,7,4,172000
12,6,8,172000
12,6,8,173000
12,8,6,173000
12,2,8,174000
12,1,8,175000
12,6,8,175000
12,10,3,175000
12,9,5,175000
12,8,6,175000
12,9,6,175000
12,5,6,175000
12,5,8,176000
12,8,4,176000
12,6,8,176000
12,6,7,176000
12,4,8,176000
12,5,4,176000
12,7,7,176000
12,9,4,177000
12,4,9,177000
12,7,2,177000
12,5,4,178000
12,8,6,178000
12,8,5,178000
12,8,2,178000
12,8,6,178000
12,5,9,179000
12,7,3,179000
12,7,8,179000
12,5,7,179000
12,4,7,179000
12,5,7,180000
12,5,7,180000
12,9,6,180000
12,10,4,180000
12,7,8,181000
12,6,9,181000
12,7,6,181000
12,9,7,181000
12,9,8,181000
12,9,5,182000
12,2,9,182000
12,6,7,182000
12,7,9,182000
12,8,3,183000
12,6,5,183000
12,9,8,183000
12,9,5,183000
12,5,7,183000
12,8,4,183000
12,8,2,183000
12,4,6,184000
12,8,7,184000
12,10,6,184000
12,6,7,184000
12,6,4,184000
12,3,5,184000
12,3,8,184000
12,10,5,184000
12,5,10,185000
12,9,7,186000
12,6,7,186000
12,3,9,186000
12,7,9,187000
12,4,9,187000
12,5,9,187000
12,7,6,187000
12,8,5,187000
12,9,5,187000
12,6,7,188000
12,8,8,188000
12,10,7,188000
12,7,7,188000
12,7,7,188000
12,9,5,188000
12,7,4,188000
12,4,5,189000
12,8,7,189000
12,5,7,189000
12,6,3,189000
12,9,5,189000
12,8,5,189000
12,9,7,189000
12,7,7,189000
12,2,9,189000
12,7,7,190000
12,7,6,190000
12,4,7,190000
12,9,4,192000
12,6,8,192000
12,5,10,192000
12,8,7,192000
12,8,5,192000
12,7,6,192000
12,6,6,192000
12,9,7,192000
12,8,3,192000
12,7,6,193000
12,10,6,193000
12,4,8,193000
12,9,3,193000
12,6,8,193000
12,8,6,194000
12,9,6,194000
12,9,6,194000
12,10,6,194000
12,8,7,195000
12,8,7,195000
12,8,3,196000
12,5,7,196000
12,10,7,196000
12,8,10,196000
12,5,10,196000
12,7,9,196000
12,6,8,196000
12,9,8,197000
12,5,9,197000
12,9,6,197000
12,8,8,197000
12,9,7,197000
12,6,8,197000
12,8,2,198000
12,9,7,198000
12,5,8,198000
12,6,7,198000
12,10,8,198000
12,10,10,198000
12,7,7,198000
12,6,8,199000
12,4,8,199000
12,5,8,199000
12,7,9,200000
12,6,9,200000
12,5,8,200000
12,4,9,200000
12,9,7,200000
12,8,10,201000
12,7,10,201000
12,4,10,201000
12,8,9,202000
12,8,8,202000
12,4,7,202000
12,10,7,202000
12,5,10,202000
12,10,8,202000
12,8,8,203000
12,9,7,203000
12,8,9,203000
12,7,6,203000
12,7,8,203000
12,7,5,204000
12,7,6,204000
12,6,8,204000
12,4,9,204000
12,10,5,204000
12,9,8,205000
12,9,7,205000
12,7,5,205000
12,7,10,206000
12,9,7,206000
12,8,10,206000
12,9,8,206000
12,9,8,206000
12,10,7,206000
12,6,10,207000
12,5,4,207000
12,9,8,207000
12,7,9,208000
12,6,10,208000
12,7,6,208000
12,4,10,208000
12,10,7,208000
12,10,5,209000
12,8,10,210000
12,3,9,210000
12,10,10,210000
12,9,6,210000
12,7,7,211000
12,7,10,211000
12,7,9,211000
12,5,6,211000
12,10,7,212000
12,3,10,212000
12,7,8,213000
12,4,9,213000
12,4,10,214000
12,9,9,214000
12,9,5,214000
12,6,10,214000
12,10,10,215000
12,5,8,215000
12,6,10,215000
12,4,8,216000
12,10,4,216000
12,9,9,217000
12,8,9,218000
12,9,8,218000
12,7,9,218000
12,10,7,219000
12,10,7,220000
12,8,8,220000
12,9,9,221000
12,9,8,221000
12,4,8,222000
12,4,10,222000
12,8,6,222000
12,8,10,222000
12,9,8,222000
12,8,4,223000
12,9,8,223000
12,9,9,223000
12,6,9,224000
12,8,6,225000
12,10,10,225000
12,9,7,226000
12,9,9,229000
12,9,8,229000
12,8,10,229000
12,7,8,230000
12,8,8,232000
12,10,9,233000
12,7,9,240000
12,10,8,240000
12,5,10,242000
12,10,6,248000
13,2,8,135000
13,3,2,140000
13,4,3,142000
13,6,3,144000
13,4,5,144000
13,4,6,147000
13,3,5,149000
13,2,7,151000
13,2,7,152000
13,2,5,153000
13,6,5,154000
13,5,7,155000
13,6,4,155000
13,2,4,156000
13,3,6,157000
13,4,6,158000
13,4,4,158000
13,5,4,159000
13,4,4,161000
13,5,4,161000
13,1,6,162000
13,7,2,162000
13,3,6,162000
13,5,2,163000
13,3,6,163000
13,2,3,163000
13,6,3,164000
13,2,4,165000
13,8,3,165000
13,4,5,166000
13,5,8,167000
13,4,9,167000
13,2,9,168000
13,2,5,168000
13,4,8,169000
13,1,6,169000
13,6,2,169000
13,4,2,169000
13,4,4,169000
13,9,3,170000
13,7,3,170000
13,2,6,170000
13,4,6,171000
13,9,4,171000
13,9,3,171000
13,5,4,172000
13,6,4,172000
13,9,6,173000
13,8,4,173000
13,9,3,174000
13,1,6,174000
13,6,5,175000
13,7,7,176000
13,3,5,176000
13,7,4,178000
13,6,3,178000
13,7,6,178000
13,9,6,178000
13,5,4,178000
13,6,10,179000
13,9,3,179000
13,5,6,179000
13,8,4,179000
13,6,2,180000
13,2,4,181000
13,7,3,181000
13,8,5,181000
13,4,6,181000
13,5,8,182000
13,10,5,182000
13,7,2,182000
13,4,7,182000
13,9,7,183000
13,4,8,183000
13,5,10,183000
13,6,3,183000
13,8,8,183000
13,7,7,183000
13,3,8,184000
13,9,3,184000
13,2,7,184000
13,7,4,184000
13,8,5,185000
13,7,2,185000
13,9,4,186000
13,6,8,187000
13,9,5,187000
13,9,3,187000
13,5,4,187000
13,7,4,188000
13,8,6,188000
13,2,7,189000
13,4,6,189000
13,6,5,189000
13,6,10,189000
13,7,3,189000
13,8,4,189000
13,7,5,190000
13,7,8,190000
13,6,6,191000
13,7,6,191000
13,8,3,191000
13,8,4,191000
13,1,7,191000
13,5,6,192000
13,6,6,192000
13,7,7,192000
13,7,8,192000
13,4,8,192000
13,6,6,192000
13,3,5,192000
13,4,8,193000
13,3,10,193000
13,6,9,193000
13,10,1,193000
13,8,10,193000
13,7,5,193000
13,7,6,193000
13,5,5,194000
13,10,8,194000
13,6,9,194000
13,8,5,194000
13,5,7,194000
13,8,8,194000
13,8,6,194000
13,6,7,195000
13,8,9,195000
13,6,6,195000
13,8,8,196000
13,7,8,196000
13,7,7,196000
13,8,2,196000
13,5,5,196000
13,5,5,197000
13,6,7,197000
13,9,3,197000
13,7,5,197000
13,2,7,197000
13,6,6,198000
13,5,8,198000
13,3,5,198000
13,6,4,198000
13,8,8,199000
13,9,8,199000
13,9,7,199000
13,9,7,199000
13,7,8,199000
13,3,8,199000
13,10,7,199000
13,6,10,200000
13,9,3,200000
13,6,9,200000
13,8,5,200000
13,8,8,200000
13,9,8,200000
13,10,8,201000
13,2,10,201000
13,8,3,201000
13,3,8,201000
13,10,3,201000
13,8,9,201000
13,8,8,201000
13,9,10,201000
13,7,9,202000
13,9,6,202000
13,2,8,202000
13,7,5,202000
13,8,9,202000
13,10,3,202000
13,7,8,202000
13,8,6,203000
13,7,8,203000
13,5,9,203000
13,6,10,203000
13,8,4,203000
13,5,7,204000
13,9,6,204000
13,6,7,204000
13,9,7,204000
13,10,8,204000
13,9,6,204000
13,8,4,205000
13,10,3,205000
13,2,9,205000
13,8,8,205000
13,9,4,205000
13,10,8,205000
13,7,10,206000
13,7,6,206000
13,8,8,207000
13,10,7,207000
13,6,8,207000
13,10,8,207000
13,7,5,207000
13,7,10,207000
13,6,8,208000
13,7,8,208000
13,8,7,208000
13,3,8,208000
13,10,7,208000
13,7,6,208000
13,9,5,208000
13,8,9,208000
13,8,7,208000
13,9,4,208000
13,8,8,209000
13,8,5,209000
13,8,9,209000
13,5,8,210000
13,9,6,210000
13,5,10,210000
13,10,3,210000
13,7,7,210000
13,7,8,210000
13,4,9,210000
13,7,7,211000
13,8,8,211000
13,5,9,211000
13,7,8,211000
13,6,8,211000
13,10,7,211000
13,8,8,212000
13,8,8,212000
13,8,8,213000
13,3,9,213000
13,5,9,214000
13,8,7,214000
13,10,6,214000
13,9,9,214000
13,7,7,214000
13,9,9,214000
13,8,6,215000
13,10,7,215000
13,9,7,216000
13,10,10,216000
13,6,6,216000
13,8,8,216000
13,9,10,217000
13,9,5,217000
13,8,5,217000
13,8,8,217000
13,8,7,217000
13,8,8,217000
13,7,10,217000
13,9,8,218000
13,8,10,218000
13,7,10,218000
13,10,8,220000
13,10,7,220000
13,10,9,220000
13,8,8,221000
13,10,6,221000
13,10,6,221000
13,5,8,223000
13,7,10,223000
13,6,8,223000
13,8,8,223000
13,8,10,224000
13,9,8,224000
13,9,8,224000
13,9,7,224000
13,3,9,225000
13,10,8,225000
13,2,10,225000
13,7,9,226000
13,9,10,226000
13,10,8,226000
13,8,8,227000
13,7,9,228000
13,8,9,228000
13,8,10,228000
13,9,7,228000
13,9,6,228000
13,5,8,229000
13,8,8,229000
13,4,7,230000
13,10,8,231000
13,8,8,231000
13,10,8,231000
13,8,7,232000
13,10,9,232000
13,10,6,232000
13,10,8,233000
13,8,10,233000
13,7,10,235000
13,6,10,236000
13,10,9,236000
13,10,9,236000
13,9,10,236000
13,8,8,237000
13,6,9,237000
13,10,9,239000
13,9,9,240000
13,10,10,241000
13,10,6,242000
13,10,10,244000
13,9,10,252000
13,8,10,253000
13,8,9,255000
14,5,4,142000
14,4,1,142000
14,4,4,163000
14,5,3,163000
14,7,5,165000
14,4,4,166000
14,5,3,167000
14,3,3,168000
14,10,4,170000
14,4,5,171000
14,4,3,172000
14,5,5,172000
14,3,4,174000
14,6,3,174000
14,5,2,174000
14,2,7,175000
14,3,8,175000
14,9,3,177000
14,4,5,177000
14,5,9,178000
14,8,7,178000
14,3,8,179000
14,3,7,180000
14,5,4,181000
14,1,6,181000
14,6,6,182000
14,1,9,182000
14,7,4,183000
14,3,6,184000
14,4,5,185000
14,5,5,186000
14,5,8,186000
14,3,7,186000
14,6,4,186000
14,7,5,186000
14,5,6,186000
14,8,2,186000
14,4,9,186000
14,1,7,187000
14,4,9,188000
14,7,6,188000
14,10,4,188000
14,9,2,189000
14,6,7,189000
14,6,5,189000
14,4,3,189000
14,10,2,189000
14,2,7,190000
14,5,7,191000
14,9,3,191000
14,8,1,191000
14,7,5,192000
14,8,7,192000
14,6,5,192000
14,2,9,192000
14,8,7,193000
14,10,6,193000
14,7,3,193000
14,9,1,194000
14,8,3,194000
14,6,7,195000
14,9,7,195000
14,8,2,195000
14,5,7,196000
14,6,3,196000
14,5,7,196000
14,5,8,196000
14,4,10,196000
14,1,8,197000
14,5,6,197000
14,7,7,197000
14,3,2,197000
14,5,8,197000
14,9,7,198000
14,10,5,198000
14,7,7,198000
14,8,6,198000
14,5,9,199000
14,6,5,199000
14,5,8,199000
14,5,8,199000
14,2,5,199000
14,9,5,199000
14,9,7,201000
14,3,9,202000
14,3,9,202000
14,4,10,202000
14,6,8,203000
14,8,7,203000
14,2,8,203000
14,10,9,204000
14,5,7,204000
14,5,7,204000
14,4,9,204000
14,6,8,204000
14,9,7,204000
14,4,10,204000
14,6,4,205000
14,6,7,205000
14,9,7,205000
14,6,7,205000
14,6,10,205000
14,6,9,205000
14,7,9,206000
14,7,6,206000
14,9,7,206000
14,10,7,206000
14,7,7,207000
14,10,3,207000
14,8,7,207000
14,10,5,207000
14,7,6,207000
14,8,9,207000
14,5,8,207000
14,7,7,207000
14,8,8,208000
14,9,6,208000
14,7,2,208000
14,6,10,208000
14,9,7,208000
14,9,4,209000
14,5,10,209000
14,6,8,209000
14,10,9,209000
14,9,10,210000
14,6,7,210000
14,3,7,210000
14,10,6,211000
14,5,8,211000
14,8,8,211000
14,2,8,211000
14,9,8,212000
14,9,6,212000
14,10,5,212000
14,10,3,212000
14,3,9,213000
14,8,8,213000
14,9,5,213000
14,6,9,214000
14,7,6,214000
14,7,9,215000
14,4,9,215000
14,7,6,215000
14,6,5,215000
14,7,8,216000
14,9,8,216000
14,8,8,216000
14,8,9,216000
14,10,8,216000
14,6,9,216000
14,7,9,216000
14,4,8,217000
14,9,3,217000
14,3,8,217000
14,8,5,218000
14,4,8,218000
14,8,10,218000
14,8,6,218000
14,6,10,219000
14,9,7,219000
14,9,7,219000
14,3,9,219000
14,10,6,219000
14,7,8,219000
14,6,8,219000
14,8,10,220000
14,7,7,220000
14,6,9,220000
14,8,8,221000
14,5,10,221000
14,6,5,221000
14,7,8,221000
14,4,7,222000
14,6,8,222000
14,9,7,222000
14,10,9,222000
14,4,9,222000
14,4,8,222000
14,7,8,222000
14,9,6,222000
14,9,9,222000
14,6,7,222000
14,4,8,222000
14,6,9,223000
14,8,6,223000
14,9,10,223000
14,6,8,223000
14,10,8,224000
14,8,8,224000
14,4,9,224000
14,9,7,225000
14,9,6,225000
14,7,10,225000
14,8,7,225000
14,7,9,225000
14,4,9,225000
14,8,10,225000
14,8,8,225000
14,2,7,225000
14,9,7,226000
14,7,7,226000
14,7,10,226000
14,9,7,226000
14,6,8,226000
14,9,6,226000
14,10,8,226000
14,10,9,227000
14,8,9,228000
14,9,9,228000
14,8,7,228000
14,10,6,228000
14,8,8,228000
14,9,6,228000
14,9,8,228000
14,7,10,228000
14,5,7,228000
14,5,10,228000
14,10,5,229000
14,8,5,229000
14,10,9,229000
14,9,8,229000
14,7,10,229000
14,8,7,229000
14,10,8,230000
14,5,10,230000
14,9,9,230000
14,6,9,230000
14,7,10,230000
14,9,6,231000
14,5,10,231000
14,6,10,231000
14,9,8,232000
14,8,10,232000
14,9,4,232000
14,9,9,232000
14,9,9,232000
14,8,8,232000
14,10,10,232000
14,9,4,233000
14,9,9,233000
14,5,10,233000
14,9,8,234000
14,10,9,234000
14,8,10,235000
14,6,9,236000
14,5,7,237000
14,9,7,237000
14,8,6,237000
14,9,9,238000
14,5,8,239000
14,6,10,240000
14,9,9,242000
14,9,9,242000
14,8,8,242000
14,6,8,243000
14,9,7,243000
14,10,9,244000
14,9,10,245000
14,9,10,245000
14,7,9,245000
14,10,8,246000
14,9,10,246000
14,7,10,247000
14,9,9,248000
14,7,10,248000
14,9,10,249000
14,9,7,250000
14,10,7,250000
14,7,10,251000
14,9,10,252000
14,8,9,252000
14,6,10,253000
14,8,10,254000
14,10,10,255000
14,10,10,255000
15,1,3,148000
15,3,3,165000
15,4,3,166000
15,6,1,176000
15,6,9,177000
15,4,5,179000
15,4,4,179000
15,6,2,180000
15,6,2,181000
15,3,6,182000
15,7,2,183000
15,3,5,184000
15,2,9,186000
15,3,8,188000
15,3,8,188000
15,4,5,192000
15,8,3,193000
15,6,6,194000
15,2,9,194000
15,3,9,194000
15,9,3,195000
15,3,7,196000
15,7,4,197000
15,5,7,197000
15,7,8,198000
15,5,4,199000
15,7,9,199000
15,1,4,199000
15,7,5,200000
15,8,6,201000
15,8,4,201000
15,3,7,201000
15,5,9,201000
15,3,8,202000
15,5,3,202000
15,4,4,202000
15,10,4,202000
15,3,10,203000
15,6,8,204000
15,3,7,205000
15,4,7,205000
15,6,5,205000
15,4,7,205000
15,5,6,206000
15,6,4,206000
15,3,8,206000
15,7,5,207000
15,6,6,207000
15,6,5,207000
15,4,6,207000
15,10,4,207000
15,6,7,207000
15,7,8,208000
15,9,3,208000
15,8,6,208000
15,4,8,208000
15,7,6,208000
15,5,7,209000
15,6,4,209000
15,2,9,209000
15,6,9,210000
15,3,10,210000
15,8,4,210000
15,7,4,212000
15,7,6,212000
15,8,7,212000
15,4,9,213000
15,9,6,213000
15,6,4,214000
15,6,5,214000
15,5,7,214000
15,8,9,214000
15,5,5,214000
15,8,4,214000
15,7,5,214000
15,5,6,214000
15,10,7,216000
15,6,5,216000
15,9,7,216000
15,7,9,217000
15,8,5,217000
15,5,9,218000
15,3,7,218000
15,8,6,218000
15,6,7,218000
15,6,8,218000
15,7,6,219000
15,10,6,220000
15,9,8,220000
15,8,8,220000
15,9,4,220000
15,6,8,221000
15,7,8,221000
15,8,7,221000
15,7,7,221000
15,8,6,222000
15,9,2,222000
15,5,9,222000
15,3,10,222000
15,6,5,222000
15,6,8,222000
15,4,7,223000
15,5,6,223000
15,10,5,224000
15,6,7,224000
15,8,8,224000
15,6,9,224000
15,8,8,225000
15,6,8,225000
15,6,5,226000
15,10,7,226000
15,8,6,226000
15,7,10,227000
15,7,9,227000
15,7,8,228000
15,7,2,228000
15,9,6,228000
15,6,6,228000
15,6,8,228000
15,9,10,229000
15,10,7,229000
15,10,9,229000
15,7,8,230000
15,7,4,231000
15,3,9,232000
15,8,8,233000
15,4,7,234000
15,6,8,234000
15,5,8,234000
15,10,8,234000
15,8,10,234000
15,10,5,235000
15,7,6,235000
15,9,9,236000
15,2,8,237000
15,8,7,237000
15,7,10,237000
15,7,10,239000
15,9,10,239000
15,10,9,240000
15,8,10,240000
15,9,8,240000
15,8,9,240000
15,6,10,241000
15,9,8,241000
15,8,9,241000
15,10,7,241000
15,8,10,242000
15,7,8,243000
15,8,9,243000
15,10,8,243000
15,9,6,244000
15,6,10,245000
15,7,10,246000
15,5,9,246000
15,8,9,246000
15,10,5,247000
15,10,8,247000
15,9,7,250000
15,9,9,250000
15,10,10,250000
15,8,9,251000
15,9,8,252000
15,9,10,252000
15,10,9,253000
15,8,10,254000
15,10,9,254000
15,10,8,255000
15,8,10,257000
15,8,6,258000
15,10,8,259000
15,6,9,261000
15,8,8,264000
15,9,8,264000
15,10,8,283000
15,9,10,289000
16,1,7,166000
16,1,4,172000
16,6,1,172000
16,6,1,173000
16,2,3,180000
16,4,2,186000
16,1,6,187000
16,1,7,187000
16,7,4,188000
16,3,1,188000
16,1,6,189000
16,4,1,190000
16,3,4,190000
16,1,3,191000
16,8,4,191000
16,8,3,192000
16,5,1,193000
16,3,8,194000
16,7,1,194000
16,7,5,195000
16,2,5,195000
16,8,4,197000
16,5,5,197000
16,6,3,197000
16,8,4,198000
